id,url,header,address,amenities,crawler,crawled_at,Quarto,Banheiro,Garagem,condominio,preço,area_limpo,Vista exterior,Cabeamento estruturado,Circuito de segurança,Quadra poliesportiva,Espaço gourmet,Portaria 24h,Porcelanato,Ar-condicionado,Varanda,Acesso para deficientes,Piscina infantil,Gás Encanado,Fogão,Cozinha grande,Sala grande,Quintal,Salão de jogos,Janela grande,Isolamento térmico,Conexão à internet,Sala de jantar,Vigia,Copa,Janela de alumínio,Mobiliado,Spa,Bicicletário,Próximo a transporte público,Vista para lago,Ambientes integrados,Próximo a hospitais,Portão eletrônico,Sala de massagem,Mais de um andar,Armário embutido no quarto,Piso laminado,Espaço teen,Condomínio fechado,Interfone,Área de serviço,Cozinha,Churrasqueira,Perto de vias de acesso,Móvel planejado,Hall de entrada,Espaço verde / Parque,Vista para a montanha,Área de lazer,Escritório,Salão de festas,Quadra de tênis,Churrasqueira na varanda,Jardim,Depósito,Cozinha americana,Vista para o mar,Piscina para adulto,Recepção,Elevador,Próximo a shopping,Piso de madeira,Sauna,Andar inteiro,Armário na cozinha,Pista de cooper,Piscina,Closet,Armário embutido,Aceita animais,Aquecimento,TV a cabo,Box blindex,Varanda gourmet,Próximo a escola,Lavanderia,Segurança 24h,Gerador elétrico,Playground,Despensa,Academia,Estacionamento para visitantes,Lavabo,Gesso - Sanca - Teto Rebaixado,Sistema de alarme
2495916925,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-48m2-venda-RS550000-id-2495916925/,Apartamento com Quarto para Venda/Aluguel 48m²,"Rua São Clemente, 107 - Botafogo, Rio de Janeiro - RJ","Elevador, Interfone",botafogo,2021-04-04 15:21:00,1.0,1.0,0,566.0,1350.0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470628280,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-40m2-aluguel-RS1700-id-2470628280/,"Apartamento com Quarto para Aluguel, 40m²","Avenida Venceslau Brás, 00 - Botafogo, Rio de Janeiro - RJ","Mobiliado, Ar-condicionado, Elevador, Condomínio fechado",botafogo,2021-04-04 15:21:00,1.0,1.0,0,530.0,1700.0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502567587,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-120m2-aluguel-RS2800-id-2502567587/,"Apartamento com 2 Quartos para Aluguel, 120m²","Rua General Goes Monteiro - Botafogo, Rio de Janeiro - RJ","Ar-condicionado, Elevador, Área de serviço, Cozinha, Interfone",botafogo,2021-04-04 15:21:00,2.0,2.0,0,1200.0,2800.0,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512183990,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-60m2-aluguel-RS2200-id-2512183990/,"Apartamento com Quarto para Aluguel, 60m²","Rua Real Grandeza - Botafogo, Rio de Janeiro - RJ","Ar-condicionado, Elevador, Aceita animais, Salão de festas",botafogo,2021-04-04 15:21:00,1.0,2.0,0,840.0,2200.0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459657202,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-106m2-aluguel-RS5000-id-2459657202/,"Apartamento com 2 Quartos para Aluguel, 106m²","Rua Marechal Ramon Castilla, 0 - Botafogo, Rio de Janeiro - RJ","Varanda, Elevador, Condomínio fechado",botafogo,2021-04-04 15:21:00,2.0,1.0,0,1179.0,5000.0,106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2487464955,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-90m2-aluguel-RS2100-id-2487464955/,"Apartamento com 3 Quartos para Aluguel, 90m²","Rua Marquês de Olinda - Botafogo, Rio de Janeiro - RJ","Elevador, Área de serviço, Interfone, Aquecimento",botafogo,2021-04-04 15:21:00,3.0,2.0,0,950.0,2100.0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515029822,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-60m2-aluguel-RS2500-id-2515029822/,"Apartamento com Quarto para Aluguel, 60m²","Rua Mena Barreto - Botafogo, Rio de Janeiro - RJ","Elevador, Condomínio fechado, Salão de festas",botafogo,2021-04-04 15:21:00,1.0,2.0,0,835.0,2500.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489359357,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-110m2-aluguel-RS3800-id-2489359357/,"Apartamento com 3 Quartos para Aluguel, 110m²","Avenida Pasteur, 0 - Botafogo, Rio de Janeiro - RJ","Mobiliado, Ar-condicionado, Elevador, Condomínio fechado",botafogo,2021-04-04 15:21:00,3.0,1.0,0,1160.0,3800.0,110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2449392274,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-100m2-aluguel-RS3500-id-2449392274/,"Apartamento com 3 Quartos para Aluguel, 100m²","Rua General Goes Monteiro, 100 - Botafogo, Rio de Janeiro - RJ","Mobiliado, Piscina, Ar-condicionado, Academia, Churrasqueira",botafogo,2021-04-04 15:21:00,3.0,2.0,0,1580.0,3500.0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2490121654,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-100m2-aluguel-RS3200-id-2490121654/,"Apartamento com 3 Quartos para Aluguel, 100m²","Rua General Goes Monteiro, 0 - Botafogo, Rio de Janeiro - RJ","Piscina, Academia, Churrasqueira, Elevador, Condomínio fechado",botafogo,2021-04-04 15:21:00,3.0,1.0,0,1500.0,3200.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2450580290,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-75m2-aluguel-RS3000-id-2450580290/,"Apartamento com 2 Quartos para Aluguel, 75m²","Rua São Manuel, 100 - Botafogo, Rio de Janeiro - RJ","Mobiliado, Piscina, Varanda, Ar-condicionado, Academia",botafogo,2021-04-04 15:21:00,2.0,1.0,0,1281.0,3000.0,75,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2510162981,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-170m2-aluguel-RS2200-id-2510162981/,"Apartamento com 3 Quartos para Aluguel, 170m²","Praia Botafogo - Botafogo, Rio de Janeiro - RJ","Elevador, Aceita animais",botafogo,2021-04-04 15:21:00,3.0,2.0,0,2700.0,2200.0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450595292,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-57m2-aluguel-RS2600-id-2450595292/,"Apartamento com 2 Quartos para Aluguel, 57m²","Rua Sorocaba, 100 - Botafogo, Rio de Janeiro - RJ","Elevador, Condomínio fechado",botafogo,2021-04-04 15:21:00,2.0,1.0,0,538.0,2600.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450041305,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-203m2-aluguel-RS6800-id-2450041305/,"Apartamento com 3 Quartos para Aluguel, 203m²","Rua Dezenove de Fevereiro, 100 - Botafogo, Rio de Janeiro - RJ","Piscina, Varanda, Academia, Churrasqueira, Elevador",botafogo,2021-04-04 15:21:00,3.0,3.0,0,2750.0,6800.0,203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2472122699,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-80m2-aluguel-RS3400-id-2472122699/,"Apartamento com 2 Quartos para Aluguel, 80m²","Rua da Passagem, 00 - Botafogo, Rio de Janeiro - RJ","Mobiliado, Piscina, Varanda, Ar-condicionado, Elevador",botafogo,2021-04-04 15:21:00,2.0,1.0,0,1200.0,3400.0,80,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508649474,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-80m2-aluguel-RS4900-id-2508649474/,"Apartamento com 2 Quartos para Aluguel, 80m²","Rua São Clemente - Botafogo, Rio de Janeiro - RJ","Mobiliado, Piscina, Ar-condicionado, Academia, Elevador",botafogo,2021-04-04 15:21:00,2.0,1.0,0,1005.0,4900.0,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2502886917,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-73m2-aluguel-RS2100-id-2502886917/,"Apartamento com 2 Quartos para Aluguel, 73m²","Rua General Polidoro, 322 - Botafogo, Rio de Janeiro - RJ","Área de serviço, Interfone",botafogo,2021-04-04 15:21:00,2.0,2.0,0,531.0,2100.0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472816297,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-80m2-aluguel-RS4900-id-2472816297/,"Apartamento com 2 Quartos para Aluguel, 80m²","Rua São Clemente, 00 - Botafogo, Rio de Janeiro - RJ","Piscina, Varanda, Ar-condicionado, Academia, Churrasqueira",botafogo,2021-04-04 15:21:00,2.0,1.0,0,1005.0,4900.0,80,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2510322574,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-140m2-aluguel-RS3000-id-2510322574/,"Apartamento com 3 Quartos para Aluguel, 140m²","Rua Farani - Botafogo, Rio de Janeiro - RJ",,botafogo,2021-04-04 15:22:00,3.0,1.0,0,1450.0,3000.0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040277000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-64m2-aluguel-RS3600-id-1040277000/,"Apartamento com 2 Quartos para Aluguel, 64m²","Rua São Clemente, 282 - Botafogo, Rio de Janeiro - RJ","Piscina, Varanda, Ar-condicionado, Academia, Churrasqueira",botafogo,2021-04-04 15:22:00,2.0,2.0,0,848.0,3600.0,64,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2470422497,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-45m2-aluguel-RS2700-id-2470422497/,"Apartamento com Quarto para Aluguel, 45m²","Rua da Passagem, 00 - Botafogo, Rio de Janeiro - RJ","Piscina, Varanda, Ar-condicionado, Elevador, Condomínio fechado",botafogo,2021-04-04 15:22:00,1.0,1.0,0,827.0,2700.0,45,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2469861794,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-31m2-venda-RS395000-id-2469861794/,Apartamento com Quarto à Venda/Aluguel 31m²,"Rua Farani, 00 - Botafogo, Rio de Janeiro - RJ","Elevador, Condomínio fechado, Ar-condicionado",botafogo,2021-04-04 15:22:00,1.0,1.0,0,516.0,2500.0,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511343269,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-86m2-aluguel-RS3500-id-2511343269/,"Apartamento com 2 Quartos para Aluguel, 86m²","Rua São Clemente, 126 - Botafogo, Rio de Janeiro - RJ","Elevador, Área de serviço, Interfone",botafogo,2021-04-04 15:22:00,2.0,3.0,0,1177.0,3500.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458050536,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-65m2-aluguel-RS1900-id-2458050536/,"Apartamento com 2 Quartos para Aluguel, 65m²","Rua General Polidoro, 0 - Botafogo, Rio de Janeiro - RJ","Elevador, Condomínio fechado",botafogo,2021-04-04 15:22:00,2.0,1.0,0,720.0,1900.0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509930788,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-32m2-aluguel-RS2800-id-2509930788/,"Apartamento com Quarto para Aluguel, 32m²","Rua São Manuel - Botafogo, Rio de Janeiro - RJ","Piscina, Ar-condicionado, Academia, Elevador, Condomínio fechado",botafogo,2021-04-04 15:22:00,1.0,1.0,0,980.0,2800.0,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2469776674,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-45m2-aluguel-RS2700-id-2469776674/,"Apartamento com Quarto para Aluguel, 45m²","Rua da Passagem, 00 - Botafogo, Rio de Janeiro - RJ","Mobiliado, Piscina, Ar-condicionado, Academia, Elevador",botafogo,2021-04-04 15:22:00,1.0,1.0,0,980.0,2700.0,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2409735477,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-40m2-aluguel-RS2600-id-2409735477/,"Apartamento com Quarto para Aluguel, 40m²","Rua da Passagem - Botafogo, Rio de Janeiro - RJ","Mobiliado, Piscina, Varanda, Ar-condicionado, Academia",botafogo,2021-04-04 15:22:00,1.0,2.0,0,926.0,2600.0,40,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2514634278,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-100m2-aluguel-RS4000-id-2514634278/,"Apartamento com 3 Quartos para Aluguel, 100m²","Rua da Matriz, 23 - Botafogo, Rio de Janeiro - RJ","Elevador, Interfone",botafogo,2021-04-04 15:22:00,3.0,1.0,0,1087.0,4000.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040979284,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-103m2-aluguel-RS4750-id-1040979284/,"Apartamento com 3 Quartos para Aluguel, 103m²","Rua Dezenove de Fevereiro, 55 - Botafogo, Rio de Janeiro - RJ","Piscina, Churrasqueira, Garagem, Área de serviço, Cozinha",botafogo,2021-04-04 15:22:00,3.0,2.0,1,1445.0,4750.0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2451013484,https://www.vivareal.com.br/imovel/apartamento-4-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-200m2-aluguel-RS9000-id-2451013484/,"Apartamento com 4 Quartos para Aluguel, 200m²","Botafogo, Rio de Janeiro - RJ",,botafogo,2021-04-04 15:22:00,4.0,3.0,0,2500.0,9000.0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505456498,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-45m2-aluguel-RS1800-id-2505456498/,"Apartamento com 2 Quartos para Aluguel, 45m²","Rua Assunção, 450 - Botafogo, Rio de Janeiro - RJ","Elevador, Área de serviço, Interfone",botafogo,2021-04-04 15:22:00,2.0,1.0,0,541.0,1800.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038395592,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-84m2-aluguel-RS2100-id-1038395592/,"Apartamento com 2 Quartos para Aluguel, 84m²","Rua Sorocaba - Botafogo, Rio de Janeiro - RJ",Área de serviço,botafogo,2021-04-04 15:22:00,2.0,1.0,0,350.0,2100.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444610391,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-100m2-aluguel-RS3700-id-2444610391/,"Apartamento com 3 Quartos para Aluguel, 100m²","Botafogo, Rio de Janeiro - RJ",,botafogo,2021-04-04 15:22:00,3.0,2.0,0,1550.0,3700.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037789198,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-403m2-aluguel-RS15000-id-1037789198/,"Apartamento com 3 Quartos para Aluguel, 403m²","Praia Botafogo - Botafogo, Rio de Janeiro - RJ","Ar-condicionado, Elevador, Garagem, Condomínio fechado, Área de serviço",botafogo,2021-04-04 15:22:00,3.0,1.0,1,2800.0,15000.0,403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515052992,https://www.vivareal.com.br/imovel/apartamento-2-quartos-leblon-zona-sul-rio-de-janeiro-76m2-aluguel-RS5400-id-2515052992/,"Apartamento com 2 Quartos para Aluguel, 76m²","Rua General Artigas, 325 - Leblon, Rio de Janeiro - RJ","Mobiliado, Ar-condicionado, Elevador, Portaria 24h, Cozinha americana",leblon,2021-04-04 15:22:00,2.0,2.0,0,722.0,5400.0,76,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512096293,https://www.vivareal.com.br/imovel/apartamento-3-quartos-leblon-zona-sul-rio-de-janeiro-com-garagem-90m2-aluguel-RS6500-id-2512096293/,"Apartamento com 3 Quartos para Aluguel, 90m²","Rua Almirante Guilhem, 454 - Leblon, Rio de Janeiro - RJ","Piscina, Ar-condicionado, Academia, Elevador, Condomínio fechado",leblon,2021-04-04 15:22:00,3.0,3.0,0,1900.0,6500.0,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
